state,lga,report_date,children_targeted,children_vaccinated,vaccination_team,campaign_phase,vaccination_coverage_pct
Ekiti,Ido-Osi,2025-06-03,190.0,130.0,Team D,Initial,68.4
Ekiti,Efon,2025-05-31,565.0,172.0,Team B,Follow-up,30.4
Ekiti,Emure,2025-06-23,364.0,136.0,Team B,Initial,37.4
Ekiti,Moba,2025-06-23,62.0,440.0,Team C,Initial,709.7
Ekiti,Ekiti South-East,2025-07-02,,,Team D,Initial,612.9
Ekiti,Ekiti South-West,2025-06-01,266.0,450.0,Team E,Initial,169.2
Ekiti,Irepodun/Ifelodun,2025-06-23,186.0,479.0,Team D,Initial,257.5
Ekiti,Ekiti South-West,2025-06-17,570.0,361.0,Team B,Initial,63.3
Ekiti,Ikole,2025-06-04,306.0,77.0,Team C,Initial,25.2
Ekiti,Moba,2025-05-29,263.0,231.0,Team B,Follow-up,87.8
Ekiti,Ado-Ekiti,2025-05-31,595.0,40.0,Team D,Initial,6.7
Ekiti,Ekiti West,2025-06-10,58.0,168.0,Team C,Follow-up,289.7
Ekiti,Moba,2025-06-28,488.0,557.0,Team D,Initial,114.1
Ekiti,Gbonyin,2025-06-01,207.0,206.0,Team E,Follow-up,99.5
Ekiti,Ise/Orun,2025-06-30,203.0,436.0,Team B,Follow-up,214.8
Ekiti,Ado-Ekiti,2025-07-02,113.0,512.0,Team B,Initial,453.1
Ekiti,Ijero,2025-06-22,112.0,,Team D,Initial,452.7
Ekiti,Ekiti East,2025-06-07,147.0,253.0,Team D,Initial,
Ekiti,Ado-Ekiti,2025-06-03,166.0,581.0,Team D,Initial,350.0
Ekiti,Ijero,2025-06-11,351.0,155.0,Team B,Follow-up,44.2
Ekiti,Ekiti East,2025-05-31,434.0,,Team A,Follow-up,68.0
Ekiti,Ado-Ekiti,2025-06-27,382.0,224.0,Team D,Initial,58.6
Ekiti,Ado-Ekiti,2025-06-09,592.0,70.0,Team D,Initial,11.8
Ekiti,Efon,2025-06-04,364.0,565.0,Team A,Initial,155.2
Ekiti,Moba,2025-06-09,431.0,550.0,Team C,Initial,127.6
Ekiti,Emure,2025-05-31,140.0,155.0,Team B,Initial,110.7
Ekiti,Oye,2025-06-24,279.0,539.0,Team E,Follow-up,193.2
Ekiti,Ido-Osi,2025-06-04,398.0,212.0,Team B,Initial,53.3
Ekiti,Ise/Orun,2025-05-29,111.0,444.0,Team A,Initial,400.0
Ekiti,Ekiti South-West,2025-06-21,557.0,430.0,Team A,Follow-up,77.2
Ekiti,Ido-Osi,2025-06-06,567.0,533.0,Team D,Initial,94.0
Ekiti,Oye,2025-06-17,421.0,335.0,Team D,Initial,107.81708255870643
Ekiti,Ikere,2025-06-14,274.0,248.0,Team D,Initial,90.5
Ekiti,Irepodun/Ifelodun,2025-06-17,473.0,501.0,Team A,Initial,105.9
Ekiti,Oye,2025-06-09,134.0,309.0,Team A,Initial,230.6
Ekiti,Ekiti South-West,2025-06-24,160.0,68.0,Team E,Initial,42.5
Ekiti,Gbonyin,2025-05-31,582.0,402.0,Team E,Initial,69.1
Ekiti,Ijero,2025-06-18,562.0,241.0,Team C,Initial,42.9
Ekiti,Oye,2025-05-30,299.0,176.0,Team B,Follow-up,58.9
Ekiti,Ikere,2025-06-25,274.0,366.0,Team A,Follow-up,133.6
Ekiti,Gbonyin,2025-06-01,372.0,387.0,Team D,Initial,104.0
Ekiti,Oye,2025-06-29,,261.0,Team C,Initial,
Ekiti,Gbonyin,2025-07-01,356.0,471.0,Team E,Initial,132.3
Ekiti,Efon,2025-05-31,105.0,135.0,Team B,Initial,128.6
Ekiti,Ekiti South-West,2025-06-05,489.0,131.0,Team D,Follow-up,26.8
Ekiti,Gbonyin,2025-06-24,596.0,557.0,Team A,Initial,93.5
Ekiti,Ikere,2025-06-23,309.0,580.0,Team B,Follow-up,187.7
Ekiti,Ekiti South-West,2025-06-26,147.0,159.0,Team E,Initial,108.2
Ekiti,Ekiti West,2025-06-02,,450.0,Team E,Initial,535.7
Ekiti,Irepodun/Ifelodun,2025-05-29,533.0,583.0,Team B,Initial,109.4
Ekiti,Emure,2025-06-22,126.0,202.0,Team E,Initial,160.3
Ekiti,Emure,2025-06-07,203.0,56.0,Team E,Initial,27.6
Ekiti,Ido-Osi,2025-06-28,363.0,314.0,Team B,Initial,86.5
Ekiti,Ekiti East,2025-06-24,113.0,486.0,Team E,Initial,430.1
Ekiti,Ekiti East,2025-06-04,413.0,309.0,Team C,Initial,74.8
Ekiti,Ikole,2025-06-03,337.0,75.0,Team D,Initial,22.3
Ekiti,Ekiti South-West,2025-06-28,529.0,552.0,Team C,Initial,104.3
Ekiti,Oye,2025-06-11,61.0,304.0,Team C,Initial,498.4
Ekiti,Ido-Osi,2025-06-07,373.0,385.0,Team C,Follow-up,103.2
Ekiti,Ijero,2025-05-29,,147.0,Team B,Initial,41.1
Ekiti,Moba,2025-06-25,569.0,549.0,Team E,Follow-up,96.5
Ekiti,Ijero,2025-05-29,521.0,444.0,Team B,Initial,85.2
Ekiti,Ijero,2025-05-29,511.0,271.0,Team C,Initial,53.0
Ekiti,Ekiti South-East,2025-06-05,275.0,78.0,Team E,Follow-up,28.4
Ekiti,Gbonyin,2025-06-03,352.0,571.0,Team B,Follow-up,162.2
Ekiti,Ekiti South-East,2025-06-11,,302.0,Team A,Initial,122.8
Ekiti,Efon,2025-06-05,557.0,234.0,Team B,Initial,42.0
Ekiti,Moba,2025-06-06,372.0,43.0,Team C,Initial,11.6
Ekiti,Oye,2025-06-28,240.0,542.0,Team D,Initial,225.8
Ekiti,Ijero,2025-05-30,590.0,246.0,Team A,Initial,41.7
Ekiti,Gbonyin,2025-06-15,556.0,305.0,Team D,Initial,54.9
Ekiti,Ikole,2025-06-13,285.0,416.0,Team C,Initial,146.0
Ekiti,Ekiti West,2025-06-26,261.0,290.0,Team C,Initial,111.1
Ekiti,Ekiti West,2025-06-09,,80.0,Team E,Initial,16.9
Ekiti,Efon,2025-06-01,62.0,571.0,Team D,Initial,921.0
Ekiti,Ido-Osi,2025-06-21,70.0,172.0,Team C,Initial,245.7
Ekiti,Ikole,2025-06-07,384.0,86.0,Team D,Follow-up,22.4
Ekiti,Ido-Osi,2025-06-03,479.0,468.0,Team E,Initial,97.7
Ekiti,Ekiti South-West,2025-06-16,320.0,287.0,Team B,Initial,89.7
Ekiti,Gbonyin,2025-06-29,100.0,461.0,Team D,Follow-up,461.0
Ekiti,Ekiti West,2025-06-27,485.0,529.0,Team C,Initial,109.1
Ekiti,Ekiti East,2025-06-14,382.0,177.0,Team B,Follow-up,46.3
Ekiti,Ekiti West,2025-06-01,86.0,566.0,Team C,Initial,658.1
Ekiti,Ijero,2025-05-31,253.0,382.0,Team C,Initial,151.0
Ekiti,Efon,2025-05-29,65.0,353.0,Team E,Initial,543.1
Ekiti,Ekiti East,2025-06-01,303.0,436.0,Team C,Initial,143.9
Ekiti,Ado-Ekiti,2025-05-29,108.0,43.0,Team E,Initial,39.8
Ekiti,Moba,2025-06-03,214.0,198.0,Team E,Initial,92.5
Ekiti,Efon,2025-06-22,292.0,537.0,Team A,Initial,183.9
Ekiti,Ekiti South-East,2025-06-17,361.0,413.0,Team B,Initial,114.4
Ekiti,Ise/Orun,2025-06-17,343.0,395.0,Team C,Initial,115.2
Ekiti,Emure,2025-06-08,407.0,410.0,Team C,Initial,100.7
Ekiti,Irepodun/Ifelodun,2025-06-29,,128.0,Team A,Initial,27.6
Ekiti,Emure,2025-06-01,373.0,220.0,Team C,Initial,59.0
Ekiti,Ado-Ekiti,2025-06-18,76.0,479.0,Team B,Initial,630.3
Ekiti,Oye,2025-06-21,134.0,459.0,Team C,Initial,342.5
Ekiti,Ijero,2025-06-26,124.0,130.0,Team D,Initial,104.8
Ekiti,Ekiti South-East,2025-06-28,149.0,196.0,Team C,Initial,131.5
Ekiti,Ekiti East,2025-06-08,584.0,,Team D,Initial,12.7
Ekiti,Ekiti West,2025-06-07,231.0,43.0,Team D,Initial,18.6
Ekiti,Efon,2025-06-05,486.0,182.0,Team A,Initial,37.4
Ekiti,Ekiti South-East,2025-06-21,537.0,399.0,Team A,Initial,74.3
Ekiti,Gbonyin,2025-06-08,134.0,,Team B,Initial,215.7
Ekiti,Irepodun/Ifelodun,2025-06-24,522.0,210.0,Team A,Initial,40.2
Ekiti,Irepodun/Ifelodun,2025-06-28,529.0,189.0,Team D,Initial,35.7
Ekiti,Ado-Ekiti,2025-06-22,213.0,237.0,Team D,Initial,111.3
Ekiti,Oye,2025-06-26,326.0,366.0,Team B,Follow-up,112.3
Ekiti,Ikere,2025-06-15,267.0,480.0,Team C,Initial,179.8
Ekiti,Ekiti South-West,2025-06-19,233.0,56.0,Team E,Initial,24.0
Ekiti,Emure,2025-06-16,140.0,563.0,Team A,Initial,402.1
Ekiti,Efon,2025-06-15,253.0,327.0,Team A,Initial,129.2
Ekiti,Moba,2025-06-01,50.0,217.0,Team C,Follow-up,434.0
Ekiti,Gbonyin,2025-06-19,265.0,343.0,Team B,Initial,129.4
Ekiti,Ijero,2025-05-29,184.0,94.0,Team B,Follow-up,51.1
Ekiti,Ido-Osi,2025-06-07,293.0,257.0,Team A,Initial,87.7
Ekiti,Ado-Ekiti,2025-06-17,566.0,589.0,Team E,Initial,104.1
Ekiti,Irepodun/Ifelodun,2025-06-25,440.0,352.0,Team C,Initial,80.0
Ekiti,Irepodun/Ifelodun,2025-06-13,,,Team B,Follow-up,29.5
Ekiti,Ekiti South-East,2025-06-22,577.0,460.0,Team D,Follow-up,79.7
Ekiti,Ekiti South-East,2025-06-22,374.0,430.0,Team A,Follow-up,115.0
Ekiti,Ado-Ekiti,2025-06-22,323.0,446.0,Team D,Initial,138.1
Ekiti,Ise/Orun,2025-06-12,95.0,186.0,Team B,Follow-up,195.8
Ekiti,Ekiti South-West,2025-06-26,66.0,512.0,Team C,Initial,775.8
Ekiti,Ado-Ekiti,2025-06-16,183.0,68.0,Team E,Follow-up,37.2
Ekiti,Efon,2025-05-29,520.0,366.0,Team A,Follow-up,70.4
Ekiti,Emure,2025-06-18,341.0,348.0,Team B,Initial,102.1
Ekiti,Moba,2025-06-14,,310.0,Team D,Initial,106.9
Ekiti,Ikere,2025-06-15,330.0,429.0,Team B,Initial,130.0
Ekiti,Oye,2025-06-25,231.0,519.0,Team A,Initial,224.7
Ekiti,Irepodun/Ifelodun,2025-06-08,526.0,462.0,Team C,Follow-up,87.8
Ekiti,Ekiti East,2025-05-31,217.0,463.0,Team A,Follow-up,213.4
Ekiti,Moba,2025-06-16,267.0,195.0,Team C,Initial,73.0
Ekiti,Ekiti East,2025-06-07,269.0,536.0,Team A,Initial,199.3
Ekiti,Emure,2025-06-07,587.0,546.0,Team D,Follow-up,93.0
Ekiti,Gbonyin,2025-06-15,61.0,457.0,Team E,Initial,749.2
Ekiti,Ekiti East,2025-06-29,498.0,54.0,Team A,Initial,10.8
Ekiti,Ikere,2025-06-20,191.0,159.0,Team D,Follow-up,83.2
Ekiti,Gbonyin,2025-07-02,531.0,583.0,Team E,Initial,109.8
Ekiti,Ijero,2025-06-03,208.0,504.0,Team D,Follow-up,242.3
Ekiti,Ekiti West,2025-07-02,370.0,424.0,Team E,Initial,114.6
Ekiti,Gbonyin,2025-06-29,69.0,405.0,Team A,Initial,587.0
Ekiti,Emure,2025-06-22,,116.0,Team C,Initial,66.3
Ekiti,Ikole,2025-06-10,585.0,43.0,Team D,Initial,7.4
Ekiti,Ido-Osi,2025-06-12,546.0,313.0,Team A,Initial,57.3
Ekiti,Ekiti South-West,2025-06-17,543.0,275.0,Team D,Initial,50.6
Ekiti,Ekiti East,2025-06-01,70.0,166.0,Team C,Initial,237.1
Ekiti,Oye,2025-06-23,448.0,275.0,Team B,Initial,61.4
Ekiti,Ekiti West,2025-06-27,140.0,221.0,Team B,Initial,157.9
Ekiti,Ado-Ekiti,2025-06-11,564.0,67.0,Team C,Initial,11.9
Ekiti,Ikere,2025-06-14,265.0,155.0,Team D,Initial,58.5
Ekiti,Ijero,2025-05-29,299.0,362.0,Team E,Follow-up,121.1
Ekiti,Ekiti West,2025-06-22,450.0,571.0,Team C,Initial,126.9
Ekiti,Irepodun/Ifelodun,2025-06-27,489.0,47.0,Team A,Initial,9.6
Ekiti,Ijero,2025-07-02,522.0,49.0,Team C,Initial,9.4
Ekiti,Ikere,2025-06-03,80.0,246.0,Team C,Initial,307.5
Ekiti,Ekiti East,2025-07-02,329.0,517.0,Team C,Follow-up,157.1
Ekiti,Ijero,2025-06-20,353.0,241.0,Team B,Initial,68.3
Ekiti,Ikole,2025-06-02,255.0,453.0,Team D,Follow-up,177.6
Ekiti,Gbonyin,2025-06-12,321.0,357.0,Team A,Initial,111.2
Ekiti,Oye,2025-06-23,232.0,393.0,Team A,Initial,169.4
Ekiti,Emure,2025-07-01,512.0,226.0,Team A,Initial,44.1
Ekiti,Efon,2025-06-14,297.0,584.0,Team A,Follow-up,196.6
Ekiti,Ijero,2025-07-01,250.0,56.0,Team A,Follow-up,22.4
Ekiti,Ekiti West,2025-06-18,424.0,348.0,Team C,Initial,82.1
Ekiti,Moba,2025-06-28,267.0,506.0,Team B,Initial,189.5
Ekiti,Efon,2025-06-30,379.0,489.0,Team B,Initial,129.0
Ekiti,Ekiti South-East,2025-06-10,413.0,298.0,Team E,Initial,72.2
Ekiti,Ekiti West,2025-06-10,262.0,68.0,Team A,Follow-up,26.0
Ekiti,Ikere,2025-06-11,108.0,529.0,Team B,Follow-up,489.8
Ekiti,Ekiti South-West,2025-06-10,266.0,511.0,Team B,Initial,192.1
Ekiti,Irepodun/Ifelodun,2025-06-03,229.0,187.0,Team D,Follow-up,81.7
Ekiti,Ikole,2025-06-09,429.0,265.0,Team D,Follow-up,61.8
Ekiti,Gbonyin,2025-06-16,329.0,270.0,Team E,Follow-up,82.1
Ekiti,Irepodun/Ifelodun,2025-06-21,345.0,117.0,Team B,Follow-up,33.9
Ekiti,Efon,2025-06-20,387.0,,Team C,Initial,74.9
Ekiti,Ekiti West,2025-06-23,464.0,183.0,Team A,Initial,39.4
Ekiti,Ekiti East,2025-07-01,588.0,97.0,Team A,Initial,16.5
Ekiti,Ekiti South-East,2025-06-07,493.0,334.0,Team B,Initial,67.7
Ekiti,Ado-Ekiti,2025-06-13,287.0,493.0,Team C,Follow-up,171.8
Ekiti,Efon,2025-05-31,159.0,197.0,Team A,Initial,123.9
Ekiti,Irepodun/Ifelodun,2025-06-29,466.0,279.0,Team E,Follow-up,59.9
Ekiti,Ekiti East,2025-06-21,222.0,162.0,Team C,Initial,73.0
Ekiti,Ekiti South-East,2025-06-04,,343.0,Team E,Initial,106.9
Ekiti,Ekiti West,2025-06-21,434.0,92.0,Team E,Follow-up,
Ekiti,Efon,2025-06-27,282.0,323.0,Team E,Follow-up,114.5
Ekiti,Moba,2025-06-03,452.0,268.0,Team A,Initial,59.3
Ekiti,Ekiti West,2025-06-07,288.0,149.0,Team E,Initial,51.7
Ekiti,Ise/Orun,2025-06-18,424.0,171.0,Team C,Initial,40.3
Ekiti,Moba,2025-05-30,511.0,330.0,Team B,Initial,64.6
Ekiti,Ekiti South-West,2025-06-20,451.0,118.0,Team C,Follow-up,26.2
Ekiti,Ijero,2025-06-15,53.0,416.0,Team E,Initial,784.9
Ekiti,Ado-Ekiti,2025-07-01,491.0,258.0,Team E,Initial,108.32466927833265
Ekiti,Gbonyin,2025-05-30,276.0,,Team A,Initial,170.3
Ekiti,Efon,2025-06-04,256.0,122.0,Team A,Initial,47.7
Ekiti,Emure,2025-05-31,180.0,225.0,Team A,Follow-up,125.0
Ekiti,Efon,2025-06-11,311.0,55.0,Team B,Follow-up,17.7
Ekiti,Efon,2025-06-29,88.0,191.0,Team A,Follow-up,217.0
Ekiti,Ikole,2025-06-11,179.0,145.0,Team B,Follow-up,81.0
Ekiti,Oye,2025-06-14,597.0,319.0,Team D,Initial,53.4
Ekiti,Emure,2025-06-15,307.0,405.0,Team E,Follow-up,131.9
Ekiti,Irepodun/Ifelodun,2025-06-25,65.0,589.0,Team D,Initial,906.2
Ekiti,Ikere,2025-06-04,578.0,563.0,Team D,Initial,97.4
Ekiti,Ekiti South-West,2025-06-26,427.0,333.0,Team C,Initial,78.0
Ekiti,Irepodun/Ifelodun,2025-06-06,196.0,271.0,Team B,Initial,138.3
Ekiti,Ekiti West,2025-06-14,393.0,266.0,Team B,Initial,67.7
Ekiti,Ido-Osi,2025-05-31,507.0,234.0,Team C,Initial,46.2
Ekiti,Gbonyin,2025-06-19,148.0,211.0,Team D,Initial,142.6
Ekiti,Emure,2025-06-10,342.0,419.0,Team E,Initial,122.5
Ekiti,Ekiti West,2025-06-09,571.0,76.0,Team A,Initial,13.3
Ekiti,Ado-Ekiti,2025-06-22,318.0,530.0,Team D,Follow-up,166.7
Ekiti,Ado-Ekiti,2025-06-03,276.0,292.0,Team A,Initial,105.8
Ekiti,Oye,2025-05-30,312.0,289.0,Team C,Follow-up,92.6
Ekiti,Ado-Ekiti,2025-06-01,442.0,387.0,Team C,Initial,87.6
Ekiti,Ise/Orun,2025-05-31,528.0,186.0,Team D,Initial,35.2
Ekiti,Ikole,2025-06-21,467.0,460.0,Team C,Initial,98.5
Ekiti,Ekiti South-East,2025-06-27,372.0,249.0,Team C,Follow-up,66.9
Ekiti,Oye,2025-06-29,547.0,526.0,Team C,Initial,
Ekiti,Emure,2025-06-02,586.0,268.0,Team A,Follow-up,45.7
Ekiti,Ise/Orun,2025-06-23,419.0,296.0,Team D,Initial,70.6
Ekiti,Efon,2025-06-05,553.0,106.0,Team E,Initial,19.2
Ekiti,Irepodun/Ifelodun,2025-06-03,390.0,357.0,Team C,Follow-up,91.5
Ekiti,Ijero,2025-06-14,518.0,481.0,Team A,Initial,92.9
Ekiti,Ido-Osi,2025-06-18,389.0,111.0,Team D,Initial,28.5
Ekiti,Ikole,2025-06-12,391.0,570.0,Team C,Follow-up,145.8
Ekiti,Ekiti West,2025-06-03,493.0,351.0,Team E,Follow-up,71.2
Ekiti,Gbonyin,2025-06-30,470.0,48.0,Team B,Initial,10.2
Ekiti,Ikere,2025-06-23,479.0,224.0,Team E,Follow-up,46.8
Ekiti,Ekiti South-East,2025-06-09,581.0,42.0,Team A,Initial,7.2
Ekiti,Ido-Osi,2025-06-26,416.0,253.0,Team C,Follow-up,60.8
Ekiti,Ekiti South-West,2025-06-08,390.0,60.0,Team C,Initial,15.4
Ekiti,Ekiti South-West,2025-06-21,553.0,370.0,Team B,Initial,66.9
Ekiti,Ise/Orun,2025-06-13,105.0,496.0,Team C,Initial,472.4
Ekiti,Ise/Orun,2025-06-12,552.0,379.0,Team B,Follow-up,68.7
Ekiti,Irepodun/Ifelodun,2025-06-09,312.0,417.0,Team A,Follow-up,133.7
Ekiti,Ikole,2025-05-31,291.0,103.0,Team D,Initial,35.4
Ekiti,Gbonyin,2025-06-14,324.0,471.0,Team D,Follow-up,145.4
Ekiti,Ado-Ekiti,2025-06-20,350.0,306.0,Team E,Initial,87.4
Ekiti,Moba,2025-06-01,471.0,68.0,Team D,Initial,14.4
Ekiti,Irepodun/Ifelodun,2025-05-30,166.0,,Team A,Follow-up,122.9
Ekiti,Ido-Osi,2025-06-01,199.0,79.0,Team C,Initial,39.7
Ekiti,Ikere,2025-06-14,314.0,557.0,Team D,Follow-up,177.4
Ekiti,Ekiti East,2025-06-30,321.0,80.0,Team C,Initial,24.9
Ekiti,Emure,2025-06-28,73.0,56.0,Team D,Initial,76.7
Ekiti,Ido-Osi,2025-06-01,,434.0,Team B,Initial,121.2
Ekiti,Emure,2025-06-04,119.0,472.0,Team B,Follow-up,396.6
Ekiti,Efon,2025-06-07,360.0,512.0,Team A,Initial,142.2
Ekiti,Oye,2025-06-18,330.0,442.0,Team A,Follow-up,133.9
Ekiti,Emure,2025-05-29,408.0,422.0,Team E,Initial,103.4
Ekiti,Irepodun/Ifelodun,2025-06-10,121.0,149.0,Team A,Initial,123.1
Ekiti,Ikole,2025-06-17,357.0,444.0,Team C,Initial,124.4
Ekiti,Irepodun/Ifelodun,2025-06-26,492.0,40.0,Team C,Initial,8.1
Ekiti,Ijero,2025-06-04,357.0,531.0,Team C,Initial,148.7
Ekiti,Ise/Orun,2025-06-28,283.0,297.0,Team C,Initial,104.9
Ekiti,Ido-Osi,2025-06-18,72.0,201.0,Team D,Initial,279.2
Ekiti,Ekiti South-East,2025-06-21,,540.0,Team C,Initial,
Ekiti,Ise/Orun,2025-06-14,510.0,295.0,Team A,Initial,57.8
Ekiti,Ekiti South-East,2025-06-22,239.0,216.0,Team A,Initial,90.4
Ekiti,Ekiti South-West,2025-06-05,364.0,549.0,Team D,Initial,150.8
Ekiti,Gbonyin,2025-06-21,225.0,196.0,Team D,Follow-up,87.1
Ekiti,Efon,2025-06-28,258.0,474.0,Team D,Initial,183.7
Ekiti,Ido-Osi,2025-06-22,190.0,130.0,Team A,Initial,68.4
Ekiti,Ikere,2025-06-08,501.0,,Team B,Initial,37.3
Ekiti,Emure,2025-06-26,268.0,503.0,Team B,Follow-up,106.58675381523379
Ekiti,Ikole,2025-06-13,536.0,444.0,Team A,Follow-up,82.8
Ekiti,Ido-Osi,2025-06-07,575.0,264.0,Team C,Follow-up,45.9
Ekiti,Ekiti South-West,2025-05-29,369.0,292.0,Team C,Initial,79.1
Ekiti,Ado-Ekiti,2025-06-27,423.0,409.0,Team C,Initial,96.7
Ekiti,Ikere,2025-06-10,70.0,237.0,Team B,Initial,
Ekiti,Oye,2025-05-31,342.0,402.0,Team B,Initial,117.5
Ekiti,Ikole,2025-06-08,389.0,493.0,Team B,Initial,126.7
Ekiti,Ado-Ekiti,2025-06-12,240.0,194.0,Team E,Initial,80.8
Ekiti,Gbonyin,2025-06-02,78.0,510.0,Team C,Initial,
Ekiti,Ijero,2025-06-21,502.0,545.0,Team D,Follow-up,108.6
Ekiti,Ikole,2025-06-06,209.0,238.0,Team D,Follow-up,113.9
Ekiti,Ikere,2025-06-26,385.0,374.0,Team B,Follow-up,97.1
Ekiti,Ado-Ekiti,2025-06-04,126.0,216.0,Team D,Initial,171.4
Ekiti,Ido-Osi,2025-06-22,582.0,246.0,Team A,Initial,42.3
Ekiti,Gbonyin,2025-05-30,429.0,464.0,Team C,Follow-up,108.2
Ekiti,Ekiti South-East,2025-06-02,200.0,163.0,Team E,Follow-up,81.5
Ekiti,Gbonyin,2025-06-26,518.0,66.0,Team A,Initial,12.7
Ekiti,Oye,2025-06-19,407.0,555.0,Team B,Initial,136.4
Ekiti,Ekiti South-West,2025-06-18,548.0,60.0,Team A,Follow-up,10.9
Ekiti,Emure,2025-06-12,282.0,368.0,Team C,Initial,130.5
Ekiti,Ekiti East,2025-06-28,548.0,329.0,Team C,Initial,60.0
Ekiti,Oye,2025-06-05,312.0,175.0,Team A,Follow-up,56.1
Ekiti,Irepodun/Ifelodun,2025-06-21,170.0,187.0,Team E,Follow-up,110.0
Ekiti,Ekiti East,2025-06-07,498.0,524.0,Team A,Initial,105.2
Ekiti,Irepodun/Ifelodun,2025-06-19,198.0,517.0,Team C,Initial,261.1
Ekiti,Ikole,2025-06-12,555.0,472.0,Team C,Initial,85.0
Ekiti,Ise/Orun,2025-06-01,336.0,154.0,Team B,Initial,45.8
Ekiti,Efon,2025-06-09,376.0,325.0,Team D,Initial,86.4
Ekiti,Emure,2025-06-26,570.0,496.0,Team D,Initial,87.0
Ekiti,Ado-Ekiti,2025-06-07,574.0,390.0,Team A,Initial,67.9
Ekiti,Ekiti South-East,2025-06-26,224.0,77.0,Team B,Initial,34.4
Ekiti,Moba,2025-06-07,475.0,224.0,Team C,Initial,47.2
Ekiti,Ikere,2025-06-15,75.0,449.0,Team A,Follow-up,598.7
Ekiti,Ado-Ekiti,2025-06-24,396.0,53.0,Team B,Initial,13.4
Ekiti,Ikere,2025-06-24,395.0,332.0,Team B,Initial,84.1
Ekiti,Ekiti West,2025-06-13,334.0,118.0,Team E,Follow-up,35.3
Ekiti,Efon,2025-06-07,455.0,222.0,Team A,Initial,48.8
Ekiti,Ikere,2025-05-30,107.0,122.0,Team D,Initial,114.0
Ekiti,Ijero,2025-06-15,80.0,481.0,Team A,Follow-up,601.2
Ekiti,Ido-Osi,2025-06-16,495.0,151.0,Team C,Follow-up,30.5
Ekiti,Irepodun/Ifelodun,2025-06-19,247.0,515.0,Team E,Initial,208.5
Ekiti,Ekiti South-West,2025-06-08,198.0,299.0,Team A,Initial,106.27523669607642
Ekiti,Gbonyin,2025-06-14,508.0,182.0,Team A,Initial,35.8
Ekiti,Ise/Orun,2025-06-29,566.0,309.0,Team E,Initial,54.6
Ekiti,Ikole,2025-06-04,599.0,216.0,Team E,Initial,36.1
Ekiti,Ikole,2025-06-18,501.0,138.0,Team D,Initial,27.5
Ekiti,Ido-Osi,2025-06-27,118.0,173.0,Team E,Initial,
Ekiti,Emure,2025-06-28,392.0,309.0,Team D,Initial,78.8
Ekiti,Ekiti East,2025-06-05,463.0,41.0,Team B,Initial,8.9
Ekiti,Ekiti East,2025-06-07,504.0,266.0,Team C,Initial,52.8
Ekiti,Moba,2025-06-30,455.0,532.0,Team D,Initial,116.9
Ekiti,Ikere,2025-06-01,59.0,322.0,Team B,Initial,545.8
Ekiti,Ekiti South-East,2025-06-11,390.0,324.0,Team D,Follow-up,83.1
Ekiti,Ekiti East,2025-06-28,445.0,439.0,Team E,Initial,98.7
Ekiti,Ekiti East,2025-06-16,315.0,150.0,Team D,Initial,47.6
Ekiti,Moba,2025-06-05,497.0,276.0,Team C,Follow-up,55.5
Ekiti,Ekiti South-West,2025-06-14,240.0,321.0,Team C,Initial,133.8
Ekiti,Efon,2025-06-10,213.0,330.0,Team D,Follow-up,154.9
Ekiti,Gbonyin,2025-06-21,78.0,571.0,Team C,Initial,732.1
Ekiti,Emure,2025-06-25,291.0,564.0,Team C,Initial,193.8
Ekiti,Moba,2025-06-14,126.0,355.0,Team A,Initial,281.7
Ekiti,Oye,2025-06-13,223.0,319.0,Team C,Initial,143.0
Ekiti,Moba,2025-06-13,382.0,396.0,Team E,Follow-up,103.7
Ekiti,Emure,2025-06-04,411.0,95.0,Team B,Follow-up,23.1
Ekiti,Ekiti South-East,2025-06-22,338.0,569.0,Team C,Initial,168.3
Ekiti,Gbonyin,2025-06-16,174.0,337.0,Team A,Initial,193.7
Ekiti,Irepodun/Ifelodun,2025-06-24,131.0,280.0,Team E,Initial,213.7
Ekiti,Ikole,2025-06-08,284.0,589.0,Team A,Initial,207.4
Ekiti,Irepodun/Ifelodun,2025-06-01,,336.0,Team D,Initial,454.1
Ekiti,Gbonyin,2025-06-16,310.0,348.0,Team E,Initial,112.3
Ekiti,Ekiti East,2025-06-07,386.0,298.0,Team D,Initial,77.2
Ekiti,Emure,2025-05-30,126.0,235.0,Team B,Initial,186.5
Ekiti,Ekiti West,2025-06-26,110.0,119.0,Team B,Follow-up,108.2
Ekiti,Ado-Ekiti,2025-06-30,172.0,410.0,Team E,Follow-up,238.4
Ekiti,Ijero,2025-06-19,120.0,528.0,Team B,Initial,440.0
Ekiti,Ekiti East,2025-06-30,169.0,543.0,Team D,Initial,321.3
Ekiti,Ekiti West,2025-06-06,84.0,553.0,Team A,Initial,
Ekiti,Efon,2025-06-26,570.0,589.0,Team B,Follow-up,103.3
Ekiti,Ekiti East,2025-05-29,,189.0,Team A,Initial,51.5
Ekiti,Emure,2025-07-01,276.0,278.0,Team B,Initial,100.7
Ekiti,Moba,2025-06-16,,224.0,Team D,Initial,386.2
Ekiti,Ekiti South-West,2025-06-09,63.0,309.0,Team B,Initial,114.86089694277406
Ekiti,Efon,2025-06-21,176.0,550.0,Team B,Follow-up,312.5
Ekiti,Gbonyin,2025-06-25,599.0,167.0,Team A,Follow-up,27.9
